Name	20402_8#5	20402_8#6	20402_8#15	20402_8#16	20402_8#25	20402_8#26	Average (TPM)
TMUE_0000000376	0	0	3.715286	0	0	0	0.619214333
TMUE_0000000377	0	0	0	0	0	0	0
TMUE_0000000378	7.149024	3.037908	2.440303	8.595872	0	13.422975	5.774347
TMUE_0000000379	39.63251	27.485537	25.459553	2.99222	29.859068	22.581211	24.66834983
TMUE_0000000380	2.765723	3.565858	5.694247	15.164065	3.915221	5.325202	6.071719333
TMUE_0000000381	0	0	0	0	0	0	0
TMUE_0000000382	0	0	0	0	0	0	0
TMUE_0000000383	262.11245	162.724813	265.441204	115.193817	291.660855	260.148969	226.2136847
TMUE_0000000384	195.894598	72.985389	299.030183	75.856636	308.921749	145.381053	183.0116013
TMUE_0000000385	0	0	6.550335	5.800328	0	10.775868	3.854421833
TMUE_0000000386	0	0	0	0	7.176753	7.687472	2.477370833
TMUE_0000000387	5.691009	9.780639	51.747542	13.863368	51.363095	27.379897	26.63759167
TMUE_0000000388	2.783063	4.784008	27.694446	6.781347	39.398351	25.718334	17.85992483
TMUE_0000000389	0	0	0	0	14.277599	0	2.379599833
TMUE_0000000390	0	5.520087	11.091878	0	0	12.224162	4.806021167
TMUE_0000000391	21.902697	10.670271	0	0	0	0	5.428828
TMUE_0000000392	3258.679945	1179.388531	3373.622221	842.97663	2908.894721	2747.873614	2385.239277
TMUE_0000000393	32.322575	0	41.423468	9.212754	5.574133	20.836907	18.22830617
TMUE_0000000394	97.713669	0	102.30286	0	44.711289	146.576621	65.2174065
TMUE_0000000395	0	0	3.542431	0	1.627437	0	0.861644667
TMUE_0000000396	0	0	0	0	0	0	0
TMUE_0000000397	0	0	5.177235	2.305098	5.332017	8.520042	3.555732
TMUE_0000000398	127.881854	26.450043	276.002918	51.004278	292.348932	205.914981	163.2671677
TMUE_0000000399	0	0	0	0	0	0	0
TMUE_0000000400	0	2.879346	52.145542	4.085287	7.196749	0	11.051154
TMUE_0000000401	0	0	66.790187	3.623429	55.81868	80.752495	34.49746517
TMUE_0000000402	0	19.253174	92.292417	23.970512	58.733645	52.883545	41.18888217
TMUE_0000000403	261.961924	78.211047	430.499927	49.89183	469.070289	242.117858	255.2921458
TMUE_0000000404	1.546688	40.510048	23.790766	10.314729	88.514039	38.688591	33.8941435
TMUE_0000000405	0	0	0	0	0	0	0
TMUE_0000000406	5.50284	0.790785	1.259584	0	1.297135	5.68523	2.422595667
TMUE_0000000407	3.745557	1.604619	21.080713	4.547761	25.958903	56.276314	18.86897783
TMUE_0000000408	0	0	1.762203	0	0	0	0.2937005
TMUE_0000000409	13.10387	3.775612	24.699573	8.709241	39.214082	7.232769	16.1225245
TMUE_0000000410	0	0	12.247001	5.475137	19.82264	16.218321	8.9605165
TMUE_0000000411	23.639797	3.344898	26.858727	0	8.357859	11.801017	12.33371633
TMUE_0000000412	18.116874	7.764296	31.068466	2.199665	21.819496	11.101556	15.34505883
TMUE_0000000413	2.979189	1.279444	7.797943	3.626641	3.823391	1.516956	3.503927333
TMUE_0000000414	431.650402	217.282408	117.788874	108.86694	301.695602	244.04276	236.887831
TMUE_0000000415	0	0	5.383634	1.555567	4.214047	1.301228	2.075746
TMUE_0000000416	0	0	5.0535	2.710447	10.59721	4.949687	3.885140667
TMUE_0000000417	0	0	0	0	29.257229	0	4.876204833
TMUE_0000000418	0	0	0	0	0	0	0
TMUE_0000000419	0.479063	1.633113	15.990878	3.129491	16.800186	13.192914	8.5376075
TMUE_0000000420	79.527831	7.70225	75.796896	13.909081	72.292477	133.490762	63.7865495
TMUE_0000000421	22.570922	7.143739	0	0	0	0	4.9524435
TMUE_0000000422	0	0	14.782069	0	8.200386	10.48231	5.577460833
TMUE_0000000423	0	0	0	0	0	0	0
TMUE_0000000424	0	0	0	0	0	0	0
TMUE_0000000425	0	0	0	0	0	0	0
TMUE_0000000426	0	0	7.332846	13.030243	0	0	3.393848167
TMUE_0000000427	0	0	0	0	0	0	0
TMUE_0000000428	0	0	0	0	4.426882	0	0.737813667
TMUE_0000000429	0	0	0	0	0	0	0
TMUE_0000000430	14.089909	6.413317	8.145005	9.940949	19.181662	6.271308	10.67369167
TMUE_0000000431	0	0	3.373896	0	0	0	0.562316
TMUE_0000000432	5.815232	23.329011	19.299535	2.369994	20.474396	18.011675	14.88330717
TMUE_0000000433	91.02247	0	7.742336	27.592157	40.213237	21.228602	31.29980033
TMUE_0000000434	33.089015	27.91873	14.017418	29.66189	0	26.189803	21.81280933
TMUE_0000000435	87.079798	111.477413	125.991378	39.528357	103.872596	89.402185	92.8919545
TMUE_0000000436	23.810747	0	0	8.266942	0	3.913489	5.998529667
TMUE_0000000437	0	0	17.962104	0	0	20.225366	6.364578333
TMUE_0000000438	54.389823	0	0	0	19.241096	20.995327	15.771041
TMUE_0000000439	21.769949	27.869353	48.173174	13.176119	38.471332	44.701093	32.36017
TMUE_0000000440	17.37486	0	11.790019	10.524498	18.314846	19.461694	12.91098617
TMUE_0000000441	0	0	0	0	0	0	0
TMUE_0000000442	176.520838	89.301482	178.172216	60.137322	218.614548	163.12156	147.644661
TMUE_0000000443	11.949037	53.428966	32.709805	50.395136	19.063518	42.878291	35.07079217
TMUE_0000000444	131.688123	14.803571	10.566414	4.657249	15.07305	15.962943	32.125225
TMUE_0000000445	1.530687	0	1.877864	1.862704	5.418767	0	1.781670333
TMUE_0000000446	6.67519	11.453167	9.158903	2.728304	8.919667	7.683029	7.76971
TMUE_0000000447	0	0	0	0	0	0	0
TMUE_0000000448	0	0	0	0	0	0	0
TMUE_0000000449	1106.727798	479.443499	610.951514	229.548402	752.116913	528.562389	617.8917525
TMUE_0000000450	0	7.641125	17.119698	12.989145	12.628265	12.293252	10.4452475
TMUE_0000000451	0	13.61891	4.95243	5.367071	26.784994	25.264266	12.66461183
TMUE_0000000452	38.440318	39.382866	39.387005	0	56.410539	53.894264	37.91916533
TMUE_0000000453	33.416487	2.373303	0	0	0	0	5.964965
TMUE_0000000454	0	0	0	0	0	17.513412	2.918902
TMUE_0000000455	0	1.998854	2.120867	0	2.183072	1.198641	1.250239
TMUE_0000000456	0	0	0	0	5.610904	0	0.935150667
TMUE_0000000457	0	0	0	0	5.851194	0	0.975199
TMUE_0000000458	36.716506	4.637589	1.940547	2.311805	1.758492	8.071471	9.239401667
TMUE_0000000459	0	2.479632	0	0	0	0	0.413272
TMUE_0000000460	0	0	0	0	0	0	0
TMUE_0000000461	0	0	0.628763	0	0	0	0.104793833
TMUE_0000000462	51.069027	13.054496	27.830838	24.674181	97.00396	15.259496	38.14866633
TMUE_0000000463	0	7.289199	37.835851	13.776109	64.186447	42.445572	27.588863
TMUE_0000000464	126.061737	70.334945	133.460492	31.056714	105.356251	78.540236	90.80172917
TMUE_0000000465	99.51324	64.431976	156.821853	61.980157	86.607667	130.529517	99.980735
TMUE_0000000466	0	0	22.659911	2.100601	0	23.631097	8.065268167
TMUE_0000000467	95.310242	23.276522	154.01167	12.647051	146.165939	103.089644	89.08351133
TMUE_0000000468	162.051403	105.944359	223.024062	56.845962	225.155771	169.502235	157.0872987
TMUE_0000000469	0	6.132364	31.759792	2.61077	32.390187	14.863358	14.6260785
TMUE_0000000470	9.013137	1.940114	3.334626	2.751334	9.941538	3.908377	5.148187667
TMUE_0000000471	105.759623	81.202269	287.865118	76.904855	141.14853	167.342053	143.370408
TMUE_0000000472	768.044808	394.6581	651.117117	181.000663	639.975594	571.39453	534.3651353
TMUE_0000000473	0	0	0	0	0	0	0
TMUE_0000000474	12.043674	6.24671	2.955416	0	0	0	3.540966667
TMUE_0000000475	49.799974	28.389868	45.061338	10.067616	23.338306	55.744902	35.400334
TMUE_0000000476	0	1.354638	0	0	3.318068	0	0.778784333
TMUE_0000000477	22.088627	36.957233	93.060033	40.820328	70.981433	59.960895	53.9780915
TMUE_0000000478	181.807233	136.840246	186.237188	79.81774	149.421763	100.758127	139.1470495
TMUE_0000000479	104.207059	97.511578	156.171794	49.154794	136.73375	138.733263	113.7520397
TMUE_0000000480	0	0	0	1.150664	0.671985	0	0.303774833
TMUE_0000000481	39.283014	38.286052	53.923915	15.964127	48.188314	43.406407	39.8419715
TMUE_0000000482	35.382878	20.092674	20.181357	0	77.350908	44.563718	32.92858917
TMUE_0000000483	3.959587	9.591894	19.094419	4.455884	12.867045	10.367756	10.0560975
TMUE_0000000484	0	2.322446	16.358423	0	7.908697	6.536336	5.520983667
TMUE_0000000485	210.651402	230.932986	600.859445	136.529564	369.605165	346.620006	315.866428
TMUE_0000000486	0	0	29.039371	0	20.030082	10.829872	9.983220833
TMUE_0000000487	34.686021	3.851126	11.912428	1.365369	31.765932	12.509816	16.01511533
TMUE_0000000488	0	0	0	0	0	0	0
TMUE_0000000489	0	0	0	0	0	0	0
TMUE_0000000490	0	0	21.205897	0	0	23.126252	7.3886915
TMUE_0000000491	0	0.754383	0	0	0	0.584234	0.223102833
TMUE_0000000492	2.020763	0.29087	18.507563	0.412806	3.570814	0	4.133802667
TMUE_0000000493	0	0	0	0	0	0	0
TMUE_0000000494	0	0	1.614014	0.293117	2.995008	3.495272	1.3995685
TMUE_0000000495	0	0	5.556601	0	17.293798	3.050654	4.316842167
TMUE_0000000496	0	0	0	0	0	0	0
TMUE_0000000497	119.411155	40.569486	20.95788	15.034331	70.490969	78.022353	57.41436233
TMUE_0000000498	0	2.49533	3.336117	4.719546	3.568848	1.163461	2.547217
TMUE_0000000499	0	0	0	0	0	0	0
TMUE_0000000500	0	2.699387	1.725063	5.104811	2.515121	0	2.007397
TMUE_0000000501	0	0	0	0	0	0	0
TMUE_0000000502	2.266686	1.144222	8.3446	1.48231	14.19846	4.001921	5.239699833
TMUE_0000000503	896.765699	133.378852	1875.149801	214.272444	1747.838075	1413.692117	1046.849498
TMUE_0000000504	0	0	60.977008	2.060727	67.763183	80.673262	35.24569667
TMUE_0000000505	46.614439	21.902137	32.003985	7.765893	23.23115	25.400672	26.153046
TMUE_0000000506	376.394323	212.316626	373.333965	86.77637	382.687141	383.43347	302.4903158
TMUE_0000000507	985.488997	613.278045	970.989699	347.115864	869.701315	785.606914	762.030139
TMUE_0000000508	37.637141	33.363714	42.558202	10.815004	44.63694	49.626328	36.43955483
TMUE_0000000509	7.24675	3.105718	4.970955	2.199665	8.984498	11.101556	6.268190333
TMUE_0000000510	9.067477	4.158881	9.358058	1.180848	27.041475	11.993109	10.46664133
TMUE_0000000511	0	0	0	0	0	16.54026	2.75671
TMUE_0000000512	0	0	0	0	0	0	0
TMUE_0000000513	180.621117	80.177048	100.828474	55.881107	81.28151	74.127862	95.48618633
TMUE_0000000514	2.118838	2.737767	18.184082	1.294315	29.975677	19.665037	12.329286
TMUE_0000000515	9.512136	0	0	0	1.122581	0	1.772452833
TMUE_0000000516	13.235353	0	1.255743	0.624807	4.599211	3.172464	3.814596333
TMUE_0000000517	0	0	0	0	0	0	0
TMUE_0000000518	1386.357553	741.625209	1393.768877	562.994016	1038.023386	1083.391214	1034.360043
TMUE_0000000519	0	43.472177	31.008299	25.207212	8.656422	3.306184	18.60838233
TMUE_0000000520	0	0	0	0	0	0	0
TMUE_0000000521	0	0	0	0	0	0	0
TMUE_0000000522	0	0	0	0	0	0	0
TMUE_0000000523	0	0	0	0	0.712128	0	0.118688
TMUE_0000000524	0	0	0	0	0	0	0
TMUE_0000000525	72.184276	38.138108	110.638321	33.428525	117.372482	79.371921	75.18893883
TMUE_0000000526	0	0	2.244634	1.256796	1.265017	3.996041	1.460414667
TMUE_0000000527	2.387256	0	0	0	0.577082	0	0.494056333
TMUE_0000000528	0	0	0	0	0	0	0
TMUE_0000000529	0	0	0	0	0	0	0
TMUE_0000000530	181.687852	16.810777	117.163928	25.583726	131.815485	115.807963	98.14495517
TMUE_0000000531	25.314133	7.168099	2.877132	10.157485	0	6.314367	8.638536
TMUE_0000000532	13.667063	11.671577	4.636133	0	9.617592	15.258676	9.141840167
TMUE_0000000533	0	0	0	0	0	1.707083	0.284513833
TMUE_0000000534	6.746115	2.913105	3.707133	0	2.384165	3.865553	3.269345167
TMUE_0000000535	0	0	0	0	0	0	0
TMUE_0000000536	46.119359	32.195915	25.714677	21.061864	61.21418	34.383756	36.78162517
TMUE_0000000537	0	0	0	0	0	0	0
TMUE_0000000538	17.113967	0.92464	1.469711	0	0.75583	2.498904	3.793842
TMUE_0000000539	2.757133	3.554886	8.51489	0	0	0.530896	2.559634167
TMUE_0000000540	0	0	0	0	0	0	0
TMUE_0000000541	0	0	0	0	3.502868	0	0.583811333
TMUE_0000000542	0	0	0	0	0	0	0
TMUE_0000000543	0	0	3.886957	2.765238	0	0	1.108699167
TMUE_0000000544	75.411656	44.832814	89.196977	13.536034	119.466875	53.928972	66.06222133
TMUE_0000000545	13.581666	9.67226	91.117213	0	59.043177	44.822305	36.37277017
TMUE_0000000546	0	0	0	2.793472	3.250992	1.767735	1.302033167
TMUE_0000000547	0	0.837142	14.688196	1.185567	26.323558	5.232109	8.044428667
TMUE_0000000548	0	0	12.710669	0	0	0	2.118444833
TMUE_0000000549	0	0	0	0	0	0	0
TMUE_0000000550	0	0	0	0	0	0	0
TMUE_0000000551	0	0	0	0	39.096255	54.447191	15.59057433
TMUE_0000000552	9.223837	3.970233	20.579143	0	0	8.015862	6.964845833
TMUE_0000000553	40.990477	48.093618	70.21756	37.120331	70.856865	77.777836	57.50944783
TMUE_0000000554	5.65476	0	0.970161	3.444027	1.116067	1.088348	2.0455605
TMUE_0000000555	0	5.336705	4.248132	7.584054	7.126362	0	4.049208833
TMUE_0000000556	56.113296	29.358356	32.336324	18.371758	35.435613	20.94028	32.0926045
TMUE_0000000557	29.683168	1.159978	17.594057	9.86633	13.369171	8.316771	13.33157917
TMUE_0000000558	73.478235	34.08291	18.260455	19.948319	44.954925	7.542278	33.04452033
TMUE_0000000559	18.687744	0	11.039759	0	5.425577	3.490251	6.440555167
TMUE_0000000560	422.217364	105.337853	242.208514	117.572549	260.645939	220.089633	228.0119753
TMUE_0000000561	6.990507	8.023179	4.777809	9.955033	6.594455	20.924214	9.5441995
TMUE_0000000562	152.381957	46.710658	128.660634	0	108.899202	128.863364	94.25263583
TMUE_0000000563	0	0	0	0	0	0	0
TMUE_0000000564	4.038444	0.582621	2.081399	0.827331	0	0	1.254965833
TMUE_0000000565	0	0	0	0	0	0	0
TMUE_0000000566	0	0	0	0	0	0	0
TMUE_0000000567	0	0	0	0	0	0	0
TMUE_0000000568	0	0	0	0	0	0	0
TMUE_0000000569	0	0	1.096567	0	0	0	0.182761167
TMUE_0000000570	0	0	0	0	0	0	0
TMUE_0000000571	0	0	0	0	0	0	0
TMUE_0000000572	0	0	0	0	0	0	0
TMUE_0000000573	0	0	0	0	0	0	0
TMUE_0000000574	0	0	0	0	0	0	0
TMUE_0000000575	0	0	0	0	0	0	0
TMUE_0000000576	0	0	0	0	0	0	0
TMUE_0000000577	0	0	0	0	0	0	0
TMUE_0000000578	0	0	0	0	0	0	0
TMUE_0000000579	0	0	0	0	0	0	0
TMUE_0000000582	0	0	0	0	0	0	0
TMUE_0000000583	0	0	0	9.101971	0	0	1.516995167
TMUE_0000000585	0	0	0	0	0	0	0
TMUE_0000000586	0	0	0	0	0	0	0
TMUE_0000000587	0	0	0	0	0	0	0
TMUE_0000000588	0	0	0	0	0	0	0
TMUE_0000000589	0	0	0	0	0	0	0
TMUE_0000000590	0	0	5.604598	0	0	0	0.934099667
TMUE_0000000592	0	0	0	0	0	0	0
TMUE_0000000593	0	0	0	0	0	0	0
TMUE_0000000594	0	0	0	0	0	0	0
TMUE_0000000595	0	0	0	0	0	0	0
TMUE_0000000596	0	0	0	0	0	0	0
TMUE_0000000597	0	0	0	0	0	0	0
TMUE_0000000598	1.685676	4.335225	1.368683	0	5.329575	0.649649	2.228134667
TMUE_0000000599	0	0	0	0	0	0	0
TMUE_0000000600	0	0	0	0	2.986977	0	0.4978295
TMUE_0000000601	0	0	0	0	0	0	0
TMUE_0000000602	0	0	0	0	0	0	0
TMUE_0000000603	0	0	0	0	0	0	0
TMUE_0000000604	0	0	0	0	0	0	0
TMUE_0000000605	0	0	0	0	0	0	0
TMUE_0000000606	0	0	0	0	0	0	0
TMUE_0000000607	0	0	0	0	0	0	0
TMUE_0000000609	0	0	1.897475	2.465249	0.793875	0	0.859433167
TMUE_0000000610	6.611269	0	0	0	0	0	1.101878167
TMUE_0000000611	0	0	0	0	0	0	0
TMUE_0000000612	0	0	0	0	0	0	0
TMUE_0000000613	0	0	0	0	0	6.698929	1.116488167
TMUE_0000000614	0	0	5.739458	2.049984	3.541711	2.168013	2.249861
TMUE_0000000615	7.045945	0.92326	7.745165	2.591206	9.962732	4.38178	5.441681333
TMUE_0000000616	0	0	0	0	0	0	0
TMUE_0000000617	0	0.238607	0	0	0	0.214927	0.075589
TMUE_0000000618	0	0	0	0	0	0	0
TMUE_0000000619	0	0	0	0	0.659868	0	0.109978
TMUE_0000000620	457.322323	219.723579	332.516778	72.100708	379.341326	269.900308	288.4841703
TMUE_0000000621	42.053422	7.038612	14.434288	12.832681	20.662029	22.554807	19.9293065
TMUE_0000000622	0	4.864577	6.006607	1.918907	0	0.623959	2.235675
TMUE_0000000623	0	0	0	0	0	0	0
TMUE_0000000624	0	0	1.660535	0	6.846617	0.933647	1.5734665
TMUE_0000000625	26.447786	16.589589	16.195512	9.16954	16.253591	15.216302	16.64538667
TMUE_0000000626	0	0	0	0	0.498384	0	0.083064
TMUE_0000000627	0	0	0	0	0	0	0
TMUE_0000000628	0	7.588425	3.452639	6.551933	8.038608	12.781009	6.402102333
TMUE_0000000629	0	0	2.50586	0	3.882305	0	1.064694167
TMUE_0000000630	0	0	0	0	0	0	0
TMUE_0000000631	0	0	0	0	0	0	0
TMUE_0000000632	0	0	0	0	0	0	0
TMUE_0000000633	0	0	0	0	0	0	0
TMUE_0000000634	101.907213	7.264401	34.938417	17.999975	30.095508	25.917362	36.35381267
TMUE_0000000635	0	0	0	0	0	0	0
TMUE_0000000636	0	0	0	0	0.465215	0	0.077535833
TMUE_0000000637	0	1.365648	7.641368	0	2.816542	4.259988	2.680591
TMUE_0000000638	0	0	0	0	0.56129	0	0.093548333
TMUE_0000000639	0	0	0	0	1.635559	0	0.272593167
TMUE_0000000640	22.114282	45.30737	34.354161	16.057825	53.556644	39.352762	35.12384067
TMUE_0000000641	20.715289	1.270999	19.291676	0	19.902926	10.243473	11.9040605
TMUE_0000000642	0	3.576898	7.614182	0	0.981872	3.548977	2.6203215
TMUE_0000000643	18.502967	102.672503	62.765988	11.216789	110.469728	110.777518	69.4009155
TMUE_0000000644	0	0	0	0	0	8.115994	1.352665667
TMUE_0000000645	19.299855	0	5.152953	3.92942	9.860003	10.778744	8.1701625
TMUE_0000000646	0	0	0	3.530332	0	0	0.588388667
TMUE_0000000647	0	0	0	0	0	0	0
TMUE_0000000648	0	0	0	0.618452	1.068048	0	0.281083333
TMUE_0000000650	0	0	0	0	0	0	0
TMUE_0000000652	0	0	0	0	0	0	0
TMUE_0000000653	0	0	0	0	0	0	0
TMUE_0000000654	0	0	0	0	3.415291	0	0.569215167
TMUE_0000000655	10.870125	0	0	0	0	0	1.8116875
TMUE_0000000656	0	0	0	0	2.050301	6.559994	1.435049167
TMUE_0000000657	0	0	0	0	0	0	0
TMUE_0000000658	0	0	0	0	0	0	0
TMUE_0000000659	0	2.547505	0	0	0	0	0.424584167
TMUE_0000000660	0	0	0	0	0	0	0
TMUE_0000000661	0	0	0	0	0	0	0
TMUE_0000000662	0	0	0	0	0	0	0
TMUE_0000000663	0	0	0	0	0	0	0
TMUE_0000000664	14.238996	22.034807	3.421607	24.756345	3.913799	2.488923	11.8090795
TMUE_0000000665	0	0	5.008969	0	0	5.555648	1.7607695
TMUE_0000000666	0	0	0	0	10.015041	0	1.6691735
TMUE_0000000667	0	0	0	0.521741	1.200387	0.993822	0.452658333
TMUE_0000000668	0	0	0	0	0	0	0
TMUE_0000000669	0	5.983241	0	5.64671	9.575496	3.553079	4.126421
TMUE_0000000670	0	1.092094	0	2.657259	0.933746	0	0.7805165
TMUE_0000000671	2189.134433	2790.761281	1613.545386	2120.383151	1767.415066	1448.527542	1988.294477
TMUE_0000000672	1179.834027	2292.652502	171.779251	3993.256732	517.219564	435.274663	1431.669457
TMUE_0000000674	1242.783528	664.655935	330.998391	848.270168	516.354785	387.763347	665.1376923
TMUE_0000000676	32.797502	157.690854	8.658922	242.785159	15.505388	14.177301	78.602521
TMUE_0000000677	0	0	0	0	0	0	0
TMUE_0000000678	0	0	0	0	9.244873	0	1.540812167
TMUE_0000000679	0	0	0	0	1.218312	0	0.203052
TMUE_0000000680	0	0	0	0	0	0	0
TMUE_0000000681	0	0	0	0	0	0	0
TMUE_0000000682	0	0	0	0	0	0	0
TMUE_0000000683	60.676943	43.856253	79.974627	40.782767	78.017076	66.224157	61.58863717
TMUE_0000000684	0	0	0	0	0	0	0
TMUE_0000000685	4.978237	0	6.556304	1.019186	8.206223	3.235762	3.999285333
TMUE_0000000686	22.932102	0	1.123783	1.991514	19.71971	10.059038	9.304357833
TMUE_0000000687	14.906709	0	5.896686	0.5767	1.665924	1.181846	4.0379775
TMUE_0000000688	0	27.510602	0	0	0	0	4.585100333
TMUE_0000000689	69.519508	13.071363	121.684564	9.694564	115.988872	59.979146	64.9896695
TMUE_0000000690	32.808339	32.634633	26.209586	13.190965	60.097117	41.414507	34.3925245
TMUE_0000000691	0	9.202208	8.044665	0	7.063154	10.457833	5.794643333
TMUE_0000000692	0	8.266624	0	11.719537	24.037181	3.62714	7.941747
TMUE_0000000693	18.800322	2.381023	16.996466	0	15.514598	31.510686	14.20051583
TMUE_0000000694	309.988805	193.461491	225.515526	46.120659	201.179173	175.896559	192.0270355
TMUE_0000000695	0	5.074688	8.071412	1.60051	19.378219	11.674106	7.633155833
TMUE_0000000696	9.147719	9.770023	29.781638	11.065422	12.968539	6.964346	13.28294783
TMUE_0000000697	897.418435	646.549657	717.403365	430.549575	803.546121	753.784781	708.2086557
TMUE_0000000698	13.742819	21.395134	49.730734	19.687625	45.959022	49.27981	33.29919067
TMUE_0000000699	0	0	0.73309	1.309422	0.377005	1.246469	0.610997667
TMUE_0000000700	45.594172	10.80822	9.551561	3.058909	46.702096	30.770587	24.4142575
TMUE_0000000701	0	0	2.85196	10.066313	20.707607	3.129735	6.125935833
TMUE_0000000702	0	10.457685	0	0	0	0	1.7429475
TMUE_0000000703	33.807792	14.483212	0	7.678254	18.994608	8.906277	13.97835717
TMUE_0000000704	8.280348	5.18727	15.162488	0	28.278791	17.563611	12.41208467
TMUE_0000000705	0	1.226473	0	0	0	0	0.204412167
TMUE_0000000706	15.725734	0.617167	24.548824	2.627486	28.29588	30.543803	17.05981567
TMUE_0000000707	0	0	0	0	6.56573	0	1.094288333
TMUE_0000000708	2102.126692	1606.60501	2970.450937	1233.234266	2197.953169	1654.026014	1960.732681
TMUE_0000000709	0	0	0	0	0	0	0
TMUE_0000000710	0	0	0	0	0	0	0
TMUE_0000000711	0	0	7.483291	0	0	2.871759	1.725841667
TMUE_0000000712	0	0	0	0	0	0	0
TMUE_0000000713	32.283367	1.738657	62.342276	6.16532	18.552405	22.642745	23.95412833
TMUE_0000000714	11.157147	27.508036	66.227432	21.467347	89.585824	66.796539	47.12372083
TMUE_0000000715	2.055076	10.623795	51.501728	5.022807	40.700514	22.26139	22.02755167
TMUE_0000000716	0	0	0	0	0	0	0
TMUE_0000000717	0	0	0	0	12.128279	0	2.021379833
TMUE_0000000718	0	0	3.763892	3.317414	1.95067	2.082962	1.852489667
TMUE_0000000719	0	0	0	0	1.732979	2.348881	0.68031
TMUE_0000000720	33.698612	7.202821	0	0	0	6.288137	7.864928333
TMUE_0000000721	4.155634	4.491453	4.110159	1.805249	7.247283	5.864488	4.612377667
TMUE_0000000722	0	0	4.011201	0	0	0	0.6685335
TMUE_0000000723	0	0	0	0	0.716398	0	0.119399667
TMUE_0000000724	0	0	0	0	0	0	0
TMUE_0000000725	0	0	0	0	0	0	0
TMUE_0000000726	0	0	0	0	4.465787	0	0.744297833
TMUE_0000000727	0	0	0	0	0	0	0
TMUE_0000000728	0	0	0	0	0	0	0
TMUE_0000000729	114.7658	16.406137	39.208154	0	53.959412	0	37.38991717
TMUE_0000000730	355.118252	90.550562	351.694433	114.461145	383.23266	390.321176	280.8963713
TMUE_0000000731	3.087965	0.666285	72.031083	0	64.532811	47.675638	31.332297
TMUE_0000000732	0	0	0	1.040878	1.174067	1.819294	0.672373167
TMUE_0000000733	0	0	0.853033	0	0	0	0.142172167
TMUE_0000000734	0	0	0	0	0	0	0
TMUE_0000000735	0	0	0	0	0	0	0
TMUE_0000000736	13.152593	15.517363	11.279368	53.967307	13.971518	17.667128	20.9258795
TMUE_0000000737	182.654894	100.366515	212.430451	0	135.655964	134.135358	127.5405303
TMUE_0000000738	779.608806	406.963087	415.908724	164.489303	398.822368	450.943155	436.1225738
TMUE_0000000739	0	0	0	0	0	0	0
TMUE_0000000740	0	6.93832	10.794678	17.193593	3.425423	20.124022	9.746006
